,id,Unnamed: 0,propertyType,name,publishedOn,address,latitude,longitude,price,priceActual,priceMax,priceMin,livingRooms,beds,bedsMax,bedsMin,isRetirementHome,isSharedOwnership,studentFriendly,features
637,65780015.0,533,flat,2 bed flat to rent,2023-10-07T10:26:42,"Upper Station Road, Bristol BS16",51.480639,-2.512105,4200.0,4200.0,4250.0,4000.0,0.0,2.0,2.0,2.0,False,False,False,"['Electricity', 'Gas', 'Internet', 'Water', 'Private garden', 'On street/residents parking']"
638,66885738.0,534,flat,1 bed flat to rent,2024-03-16T00:34:42,"West Court, Bristol BS11",51.485553,-2.671545,950.0,950.0,1000.0,900.0,0.0,1.0,1.0,1.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2022168']"
639,62179372.0,535,flat,2 bed flat to rent,2022-08-12T00:16:49,"Durdham Park, Bristol BS6",51.472547,-2.61323,2750.0,2750.0,2750.0,2750.0,0.0,2.0,2.0,2.0,False,False,False,"['Short/Medium Term property', 'All bills included', 'Allocated parking space 1x', 'Fully furnished', 'Close to local bus routes', 'Walking distance from Clifton Downs', 'Usb power points', 'Walking distance from Whiteladies Road restaurants and bars', 'Two double bedrooms', 'Double-height ceilings']"
640,66644456.0,536,semi_detached,6 bed semi-detached house to rent,2024-02-15T01:06:20,"Braemar Crescent, Northville, Bristol BS7",51.501313,-2.58097,4900.0,4900.0,5000.0,4750.0,2.0,6.0,6.0,6.0,False,False,False,"['Fully Furnished Home', 'Available For The Next Academic Year', 'Ideal for Students', 'Off-Street Parking', 'Managed by cj Hole', 'Double Bedrooms with Five Ensuite Showers', 'Rear Garden', 'Five En-Suite Bathrooms']"
641,66941055.0,537,semi_detached,6 bed semi-detached house to rent,2024-03-22T14:48:54,"Gloucester Road, Horfield BS7",51.487894,-2.585279,3600.0,3600.0,3750.0,3500.0,1.0,6.0,6.0,6.0,False,False,True,[]
642,66898682.0,538,flat,3 bed flat to rent,2024-03-18T17:59:43,"Chapel Road, Fishponds, Bristol BS16",51.485081625,-2.52654259482759,1800.0,1800.0,2000.0,1750.0,1.0,3.0,3.0,3.0,False,False,False,"['A superb three bedroom apartment', 'Bright and Beautifully Presented', 'Integrated Appliances', 'Allocated parking space', 'Fantastic for families or professional sharers']"
643,66664505.0,539,semi_detached,4 bed semi-detached house to rent,2024-02-17T04:26:48,"Dominion Road, Fishponds, Bristol BS16",51.473846,-2.537139,3165.0,3165.0,3250.0,3000.0,0.0,4.0,4.0,4.0,False,False,False,"['Fridge Freezer', 'Central Heating', 'Shower', 'Burglar Alarm', 'No Smoking', 'No pets']"
644,58977083.0,540,semi_detached,6 bed semi-detached house to rent,2023-12-01T01:05:34,"Filton Avenue, Filton, Bristol BS34",51.506249,-2.566021,4650.0,4650.0,4750.0,4500.0,1.0,6.0,6.0,6.0,False,False,False,"['Six bedrooms', 'Three shower rooms plus additional WC', 'Laundry cupboard', 'Large private garden', 'Full height galleried hallway', 'White goods included', 'Fully furnished', 'Neutral decor', 'Convenient location', 'Available for the next academic year']"
645,66971385.0,541,flat,2 bed flat to rent,2024-03-27T01:05:25,"Redcliff Backs, City Centre, Bristol BS1",51.450484,-2.591379,1900.0,1900.0,2000.0,1750.0,1.0,2.0,2.0,2.0,False,False,False,"['Two-Bedroom Apartment', 'Central Location', 'En-Suite Shower Room &amp; Main Bathroom', 'Unfurnished', 'White Goods Provided', 'Great Sized Living Space', 'Available early May', 'Residents Parking']"
646,50510171.0,542,flat,1 bed flat to rent,2024-04-12T12:32:45,"Vicarage Road, Southville, Bristol BS3",51.442604,-2.608138,1000.0,1000.0,1000.0,1000.0,1.0,1.0,1.0,1.0,False,False,False,"['Council Tax A', 'Deposit GBP1153', 'White Goods Included', 'Available April', 'Unfurnished', 'EPC E']"
647,66921706.0,543,semi_detached,3 bed semi-detached house to rent,2024-03-20T18:54:19,"Huntingham Road, Bristol BS13",51.408133,-2.626228,1450.0,1450.0,1500.0,1250.0,0.0,3.0,3.0,3.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 2027316']"
648,59613085.0,544,flat,1 bed flat to rent,2021-09-03T12:22:51,"Coldharbour Road, Bristol BS6",51.480516,-2.605734,2200.0,2200.0,2250.0,2000.0,1.0,1.0,1.0,1.0,False,False,False,"['Walking distance to shops', 'Close to local bus routes', 'Price For March only', 'Multiple 1 Beds Available', 'Free on Street Parking']"
649,67090636.0,545,detached,4 bed detached house to rent,2024-04-11T17:33:34,"West Town Lane, Bristol BS4",51.428816,-2.558316,2400.0,2400.0,2500.0,2250.0,0.0,4.0,4.0,4.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 2050138']"
650,64615357.0,546,flat,1 bed flat to rent,2024-03-20T21:38:59,"Waverley House, Bristol BS1",51.449484,-2.602661,1400.0,1400.0,1500.0,1250.0,1.0,1.0,1.0,1.0,False,False,False,"['Central Location', 'Fantastic Views', 'Juliette Balcony', 'Modern Kitchen', 'Beautifully Presented', 'Available June', 'Council Tax Band: C']"
651,64527353.0,547,terraced,5 bed terraced house to rent,2024-03-11T16:08:17,"Campbell Street, St. Pauls, Bristol BS2",51.463706,-2.584442,3875.0,3875.0,4000.0,3750.0,1.0,5.0,5.0,5.0,False,False,False,"['Recently Fitted Kitchen', 'Gas central heating', 'Walking Distance to Cabot Circus', 'Central Location', 'Rear Garden', '5 Bedrooms']"
652,66482283.0,548,flat,1 bed flat to rent,2024-01-25T08:40:07,"Montague Street, Bristol BS2",51.460394,-2.593204,2520.0,2520.0,2750.0,2500.0,0.0,1.0,1.0,1.0,False,False,False,"['Electricity', 'Gas', 'Internet', 'Water']"
653,66667551.0,549,semi_detached,4 bed semi-detached house to rent,2024-02-18T04:26:18,"Forest Road, Fishponds, Bristol BS16",51.479701,-2.522923,3025.0,3025.0,3250.0,3000.0,0.0,4.0,4.0,4.0,False,False,False,"['Central Heating', 'Shower', 'Double Glazing', 'No Smoking', 'No pets', 'On Street Parking']"
654,67105764.0,550,flat,2 bed flat to rent,2024-04-13T16:59:14,"Gloucester Road, Bishopston, Bristol BS7",51.471077,-2.59279,1100.0,1100.0,1250.0,1000.0,1.0,2.0,2.0,2.0,False,False,False,"['Bristol', 'Flat', '2 Bedrooms', '1 Bathroom', 'Unfurnished Property', 'Electric C/H', 'Sorry, No Smokers', 'No Garden', 'No Parking Available']"
655,67008094.0,551,flat,2 bed flat to rent,2024-04-02T10:17:25,"Bellevue, Clifton, Bristol BS8",51.453208,-2.611028,2000.0,2000.0,2000.0,2000.0,1.0,2.0,2.0,2.0,False,False,False,"['Modern finish throughout', 'Built in wardrobes', 'Prime location', 'Deposit GBP2,307.00', 'Council Tax C', 'EPC Rating C', 'Furnished']"
656,66875593.0,552,flat,2 bed flat to rent,2024-03-15T03:37:12,"Winchester Road, Bristol BS4",51.436637,-2.55293,2500.0,2500.0,2500.0,2500.0,1.0,2.0,2.0,2.0,False,False,False,"['Short/medium term', 'Bills included', 'Students welcome', 'Fully equipped', 'Fully furnished', 'On street parking']"
657,66667566.0,553,semi_detached,4 bed semi-detached house to rent,2024-02-18T04:31:16,"Moorlands Road, Fishponds, Bristol BS16",51.47285,-2.534723,3180.0,3180.0,3250.0,3000.0,0.0,4.0,4.0,4.0,False,False,False,"['Fridge Freezer', 'Dishwasher', 'Central Heating', 'Shower', 'Burglar Alarm', 'No Smoking', 'No pets', 'On Street Parking']"
658,63457129.0,554,flat,6 bed flat to rent,2023-12-11T09:36:57,"Henbury Road, Westbury On Trym BS9",51.495638,-2.618265,4200.0,4200.0,4250.0,4000.0,1.0,6.0,6.0,6.0,False,False,True,"['Newly renovated in 2023', 'Six double bedrooms', 'Two bathrooms', 'Professional sharers and students welcomed', 'Open plan living space', 'New lighting', 'Rewired throughout', 'New heating system', 'Good access to uwe', 'Good public transport links']"
659,67046418.0,555,flat,1 bed flat to rent,2024-04-06T00:34:12,"Comb Paddock, Bristol BS9",51.494826,-2.610058,1200.0,1200.0,1250.0,1000.0,0.0,1.0,1.0,1.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2044259']"
660,67024182.0,556,terraced,4 bed property to rent,2024-04-03T20:34:06,"Snowberry Close, Bristol BS32",51.533373,-2.546331,1800.0,1800.0,2000.0,1750.0,1.0,4.0,4.0,4.0,False,False,False,"['Modern Four Bedroom Town House', 'Kitchen/Breakfast Room', 'Master Suite with En-Suite and Dressing Room', 'Enclosed Rear Garden', 'Double Glazing and Gas Central Heating', 'Available Now']"
661,66741396.0,557,flat,3 bed flat to rent,2024-02-27T17:38:22,"Sailsbury Street, Bristol BS5",51.458657,-2.547382,2100.0,2100.0,2250.0,2000.0,0.0,3.0,3.0,3.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Bills Included', 'Property Reference Number: 2001573']"
662,66872761.0,558,flat,2 bed flat to rent,2024-03-14T17:30:36,"St Lukes House, Emerson Way Emersons Green, Bristol BS16",51.492314,-2.475804,1250.0,1250.0,1250.0,1250.0,1.0,2.0,2.0,2.0,False,False,False,"['First floor apartment', '2 bedrooms', 'Allocated parking']"
663,66482417.0,559,flat,2 bed flat to rent,2024-01-25T09:07:10,"Orchard Gate, Bristol BS32",51.542748,-2.560215,3210.0,3210.0,3250.0,3000.0,0.0,2.0,2.0,2.0,False,False,False,"['Electricity', 'Gas', 'Internet', 'Water']"
664,64554440.0,560,flat,1 bed flat to rent,2023-05-05T03:27:06,"Dalby Avenue, Bristol BS3",51.44131,-2.595733,2200.0,2200.0,2250.0,2000.0,1.0,1.0,1.0,1.0,False,False,False,"['All bills included', 'Fully equipped', 'Fully furnished', 'Close to amenities', 'Close to bus stop', 'Popular location', 'Wi fi', 'Double bedroom', 'Close to city centre', 'Short/medium term']"
665,65653704.0,561,flat,2 bed flat to rent,2023-09-21T03:20:24,"Gaol Ferry Steps, Bristol BS1",51.446612,-2.599889,2800.0,2800.0,3000.0,2750.0,1.0,2.0,2.0,2.0,False,False,False,"['Short/medium term', 'Bills incuded', 'Popular location', 'Fully equipped', 'Fully furnished', 'City centre', 'Close to amenities', 'Parking']"
666,66797756.0,562,terraced,4 bed terraced house to rent,2024-03-05T19:22:12,"Foster Street, Bristol BS5",51.469086,-2.562767,3300.0,3300.0,3500.0,3250.0,0.0,4.0,4.0,4.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2010340']"
667,65341428.0,563,semi_detached,6 bed semi-detached house to rent,2023-11-28T11:06:37,"Homeleaze Road, Southmead BS10",51.508724,-2.59667,3995.0,3995.0,4000.0,3750.0,1.0,6.0,6.0,6.0,False,False,True,"['Renovated to a high standard in 2023', 'Six double bedrooms', 'Two bathrooms', 'Off street parking for two cars', 'Located in a quiet close', 'Open plan living space', 'Brand new furniture', 'White goods included', 'Low maintenance back garden', 'Good access to uwe']"
668,67088033.0,564,terraced,2 bed property to rent,2024-04-11T14:24:57,"Pows Road, Kingswood, Bristol BS15",51.45744,-2.506045,1295.0,1295.0,1500.0,1250.0,0.0,2.0,2.0,2.0,False,False,False,"['2 double bedrooms', '2 receptions', 'Kitchen', 'Rear garden', 'Gas central heating', 'Double glazing', 'Available April move in']"
669,62216546.0,565,flat,2 bed flat to rent,2024-04-04T10:26:36,"Alma Vale Rd, Bristol BS8",51.462549,-2.61478,1100.0,1100.0,1250.0,1000.0,1.0,2.0,2.0,2.0,False,False,False,[]
670,66844243.0,566,flat,2 bed flat to rent,2024-03-12T10:49:28,"Bedminster, Bristol BS3",51.442761,-2.595004,1200.0,1200.0,1250.0,1000.0,0.0,2.0,2.0,2.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2048336']"
671,67101618.0,567,terraced,3 bed terraced house to rent,2024-04-10T10:47:33,"Elm Hayes Road, Patchway, Bristol BS34",51.526958,-2.58447,1600.0,1600.0,1750.0,1500.0,0.0,3.0,3.0,3.0,False,False,False,"['Three bedroom terraced house', 'Located in Charlton Hayes, Patchway', 'Open plan living', 'Available in May', 'Offered unfurnished', 'Garage and garden']"
672,57508770.0,568,flat,1 bed flat to rent,2024-03-14T01:05:23,"Crown House, 37-41 Prince Street, City Centre, Bristol BS1",51.450486,-2.596489,1150.0,1150.0,1250.0,1000.0,1.0,1.0,1.0,1.0,False,False,False,"['Student Home', 'Studio', 'Offered Furnished', 'Modern Apartment', 'Stylish Design', 'Laundry Facilities: Dryer Cost £2.80 &amp; Washer Cost £3.80', 'Bristol City Centre Location']"
673,66057410.0,569,semi_detached,3 bed semi-detached house to rent,2023-11-14T17:18:12,"Bristol, Bristol BS9",51.49674,-2.647278,3650.0,3650.0,3750.0,3500.0,0.0,3.0,3.0,3.0,False,False,False,"['No Agent Fees', 'Bills Included', 'Property Reference Number: 1991132']"
674,67094918.0,570,flat,2 bed flat to rent,2024-04-12T10:22:33,"Queens Road, Clifton, Bristol BS8",51.458295,-2.611556,1250.0,1250.0,1250.0,1250.0,0.0,2.0,2.0,2.0,False,False,False,"['Top Floor Flat', 'Great Clifton Location', 'Available 4th May', 'Perfect for a couple or sharers']"
675,67100502.0,571,flat,2 bed flat to rent,2024-04-12T16:16:54,"Talavera Close, Old Market, Bristol BS2",51.456848,-2.575915,1500.0,1500.0,1500.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['2 Bedrroms', 'En-suite', 'Allocated parking', 'Great location!']"
676,64242845.0,572,terraced,6 bed terraced house to rent,2023-12-11T11:06:50,"Southmead Road, Southmead BS10",51.500876,-2.592937,4050.0,4050.0,4250.0,4000.0,1.0,6.0,6.0,6.0,False,False,True,"['Recently renovated to a high standard', 'Six double bedrooms', 'Two bathrooms', 'Downstairs WC', 'Fully furnished', 'Dishwasher included', 'Off street parking for two cars', 'Open plan living space', 'Close to amenities', 'Easy access to uwe']"
677,67082301.0,573,terraced,3 bed terraced house to rent,2024-04-11T00:13:59,"Whitefield Road, Bristol BS5",51.469055,-2.534981,1445.0,1445.0,1500.0,1250.0,0.0,3.0,3.0,3.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2048074']"
678,67034707.0,574,flat,1 bed flat to rent,2024-04-04T20:56:16,"Ground Floor Flat Salisbury Street, St. George, Bristol BS5",51.458566,-2.547683,925.0,925.0,1000.0,900.0,0.0,1.0,1.0,1.0,False,False,False,"['Council Tax Band: A', 'Deposit: 595 (gbp)', 'Central Heating', 'Fridge Freezer', 'Intergrated Cooker Oven', 'Shower', 'Washing Machine']"
679,67012312.0,575,terraced,3 bed property to rent,2024-04-02T15:52:36,"Greenwood Close, Horfield BS7",51.491361,-2.586101,1595.0,1595.0,1750.0,1500.0,0.0,3.0,3.0,3.0,False,False,False,"['Gas Central Heating', 'Double Glazing', 'New Kitchen', 'Integrated Fridge/Freezer', 'Fan Oven &amp; Electric Hob', 'Integrated Dishwasher', 'Integrated Washing Machine', 'New Flooring downstairs &amp; New Carpets upstairs', 'Refurbished Throughout', 'New Small Conservatory']"
680,46444021.0,576,terraced,4 bed property to rent,2024-01-31T12:52:52,"Little Withey Mead, Westbury-On-Trym, Bristol BS9",51.48587,-2.627191,2350.0,2350.0,2500.0,2250.0,2.0,4.0,4.0,4.0,False,False,False,"['4 Great Size Rooms', 'Available now', 'Unfurnished', 'Large Enclosed Garden', 'Garage And Off Street Parking', 'Zero Deposit Guarantee option available', 'EPC - E', 'Counci Tax Band - F', 'Pet Friendly']"
681,61326819.0,577,flat,1 bed flat to rent,2022-04-27T00:31:19,"Richmond Terrace, Clifton, Bristol BS8",51.455323,-2.614064,1950.0,1950.0,2000.0,1750.0,0.0,1.0,1.0,1.0,False,False,False,"['Fully Furnished', 'Short/Medium Term property', 'Close Walking Distance To The Triangle', 'Walking Distance to Whiteladies Road', 'All Bills Included']"
682,66664527.0,578,terraced,4 bed terraced house to rent,2024-02-17T04:26:48,"Muller Road, Eastville, Bristol BS7",51.480013,-2.575314,3270.0,3270.0,3500.0,3250.0,0.0,4.0,4.0,4.0,False,False,False,"['Fridge Freezer', 'Dishwasher', 'Central Heating', 'Shower', 'Burglar Alarm', 'No Smoking', 'No pets']"
683,,579,terraced,,,,,,,,,,,,,,,,,
684,67075470.0,580,flat,1 bed flat to rent,2024-04-10T11:32:56,"Broad Street, Staple Hill, Bristol BS16",51.480979,-2.50603,875.0,875.0,900.0,800.0,1.0,1.0,1.0,1.0,False,False,False,[]
685,66667557.0,581,terraced,3 bed terraced house to rent,2024-02-18T04:26:18,"Dartmoor Street, Southville, Bristol BS3",51.440926,-2.607454,2860.0,2860.0,3000.0,2750.0,0.0,3.0,3.0,3.0,False,False,False,"['Fridge Freezer', 'Dishwasher', 'Central Heating', 'Shower', 'Burglar Alarm', 'No Smoking', 'No pets', 'On Street Parking']"
686,53929121.0,582,detached,3 bed detached house to rent,2024-04-11T01:04:37,"Watch Elm Close, Bradley Stoke, Bristol BS32",51.523984,-2.545628,1625.0,1625.0,1750.0,1500.0,1.0,3.0,3.0,3.0,False,False,False,[]
687,64605444.0,583,flat,1 bed flat to rent,2023-05-12T03:54:57,"Grange Road, Clifton, Bristol BS8",51.456514,-2.618499,2300.0,2300.0,2500.0,2250.0,1.0,1.0,1.0,1.0,False,False,False,"['Fully furnished', 'Popular location', 'Bills incuded', 'Double bedroom', 'Fully equipped', 'Clifton', 'Close to amenities', 'Wi fi', 'Short/medium term']"
688,66953496.0,584,terraced,4 bed property to rent,2024-03-25T12:05:03,"Marshfield Road, Fishponds, Bristol BS16",51.477985,-2.517672,2895.0,2895.0,3000.0,2750.0,1.0,4.0,4.0,4.0,False,False,False,[]
689,66717204.0,585,flat,2 bed flat to rent,2024-02-23T16:42:38,"BPC01360 Ratcliffe Court, Sweetman Place, Bristol BS2",51.4524,-2.578289,1700.0,1700.0,1750.0,1500.0,1.0,2.0,2.0,2.0,False,False,False,"['Fully Furnished', 'Modern Two Bedroom Ground Floor Apartment', 'Communal Roof Terrace', 'Available now', 'White Goods Provided']"
690,67094665.0,586,semi_detached,3 bed semi-detached house to rent,2024-04-12T10:03:42,"North View, Staple Hill, Bristol BS16",51.484114,-2.498477,1700.0,1700.0,1750.0,1500.0,0.0,3.0,3.0,3.0,False,False,False,"['Three bedroom house', 'Unfurnished', 'Large garden', 'EPC tbc', 'Council tax band C', 'Damage deposit GBP1,961', 'Driveway parking']"
691,67060278.0,587,terraced,3 bed property to rent,2024-04-08T20:41:12,"Wildflower Avenue, Bristol BS13",51.4057058031089,-2.59698025388601,1800.0,1800.0,2000.0,1750.0,1.0,3.0,3.0,3.0,False,False,False,"['Available Now!', 'Brand New Builds', '3 Bedroom Home', 'Furnishing Packages Available', 'A Bricklane Property', 'Jessop Park Development', 'Easy-Access to Bristol Airport &amp; City Centre', 'Pets Considered', 'Sharers and Families Welcome']"
692,60602302.0,588,terraced,5 bed terraced house to rent,2024-02-07T13:27:49,"Stapleton Road, Eastville, Bristol BS5",51.476547,-2.561063,3500.0,3500.0,3500.0,3500.0,1.0,5.0,5.0,5.0,False,False,False,"['Perfect for students', 'Great transport links nearby', 'Front and rear garden', 'Close to local eminities', 'Double glazed', 'Gas central heating', 'Recentley refurbished', '5 double bedrooms']"
693,66519667.0,589,end_terrace,5 bed end terrace house to rent,2024-01-30T14:41:25,"Sorrel Place, Stoke Gifford, Bristol BS34",51.509094,-2.538807,3700.0,3700.0,3750.0,3500.0,0.0,5.0,5.0,5.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 1971114']"
694,67010419.0,590,end_terrace,6 bed end terrace house to rent,2024-04-02T13:31:34,"Ashley Road, Bristol BS6",51.465898,-2.582219,5220.0,5220.0,5500.0,5000.0,0.0,6.0,6.0,6.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 2036197']"
695,66667366.0,591,semi_detached,5 bed semi-detached house to rent,2024-02-18T00:20:58,"Fishponds, Bristol BS16",51.487754,-2.51364,3250.0,3250.0,3250.0,3250.0,0.0,5.0,5.0,5.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 1991280']"
696,66482252.0,592,flat,1 bed flat to rent,2024-01-25T08:30:54,"Beaufort Road, Bristol BS8",51.464397,-2.61731,3210.0,3210.0,3250.0,3000.0,0.0,1.0,1.0,1.0,False,False,False,"['Electricity', 'Gas', 'Internet', 'Water']"
697,60359305.0,593,semi_detached,3 bed semi-detached house to rent,2024-04-05T20:39:35,"Fulford Walk, Bristol BS13",51.411102,-2.607231,1500.0,1500.0,1500.0,1500.0,1.0,3.0,3.0,3.0,False,False,False,"['Semi Detached', 'Available 1st April', '3 Bedroom Family Home', 'Driveway', 'Large Kitchen', 'Conservatory', 'Annex', 'Garage', 'Furnished or Unfurnished', 'Video Tour Available']"
698,66273202.0,594,flat,1 bed flat to rent,2023-12-21T01:06:21,"Malago Scholar Quarters, West Street, Bedminster, Bristol BS3",51.436151,-2.605751,775.0,775.0,800.0,700.0,1.0,1.0,1.0,1.0,False,False,False,"['Bills package available', 'Premium Student Accommodation', 'Sought After Location', 'Close to North Street, Bedminster', 'Ground Floor', 'Brand-New Finish', 'CGI Photographs, Floorplan &amp; Video Tours', 'Available 30th August 2024', '11 Month &amp; 3 Week Tenancy', 'Managed By cj Hole']"
699,63458489.0,595,semi_detached,6 bed semi-detached house to rent,2024-01-15T11:04:14,"Overnhill Road, Fishponds BS16",51.482461,-2.512874,3945.0,3945.0,4000.0,3750.0,1.0,6.0,6.0,6.0,False,False,True,"['Student property', 'Six double bedrooms', 'Two bathrooms', 'Open plan living space', 'Big back garden', 'Off street parking one car', 'Fully furnished', 'Good access to amenities', 'Good public transport links', 'Good access to uwe']"
700,66792644.0,596,terraced,6 bed terraced house to rent,2024-03-05T12:28:50,"Christina Terrace, Bristol BS8",51.449086,-2.618715,4800.0,4800.0,5000.0,4750.0,0.0,6.0,6.0,6.0,False,False,True,"['No Agent Fees', 'Only Available to Students', 'Property Reference Number: 1884074']"
701,66548926.0,597,terraced,9 bed terraced house to rent,2024-02-02T12:48:52,"Aberdeen Road, Bristol BS6",51.463667,-2.605467,7200.0,7200.0,7500.0,7000.0,0.0,9.0,9.0,9.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 1546835']"
702,67029024.0,598,end_terrace,3 bed end terrace house to rent,2024-04-04T12:23:18,"Commonfield Road, Lawrence Weston, Bristol BS11",51.502558,-2.653584,1500.0,1500.0,1500.0,1500.0,1.0,3.0,3.0,3.0,False,False,False,"['Fantastic family home', 'Sought after location', 'Three bedrooms', 'Damage deposit GBP1,730', 'Council tax band B', 'EPC B']"
703,67021942.0,599,flat,1 bed flat to rent,2024-04-03T15:44:47,"Redland Road, Bristol BS6",51.472825,-2.609937,1000.0,1000.0,1000.0,1000.0,0.0,1.0,1.0,1.0,False,False,False,"['No Agent Fees', 'Property Reference Number: 2041390']"
704,67078498.0,600,terraced,5 bed terraced house to rent,2024-04-10T14:53:17,"Soundwell Road, Soundwell, Bristol BS16",51.477668,-2.507694,3195.0,3195.0,3250.0,3000.0,1.0,5.0,5.0,5.0,False,False,False,[]
705,66579017.0,601,terraced,3 bed property to rent,2024-02-07T03:40:35,"Lime Road, Bristol BS3",51.444531,-2.597056,3000.0,3000.0,3000.0,3000.0,1.0,3.0,3.0,3.0,False,False,False,"['Short/medium term', 'Ashton gate', 'Garden', 'Bills included', 'Fully furnished', 'Fully equipped', 'Popular location']"
706,51925905.0,602,semi_detached,5 bed semi-detached house to rent,2024-04-11T09:58:53,"Kingsholm Road, Southmead, Bristol BS10",51.49605,-2.59557,3350.0,3350.0,3500.0,3250.0,1.0,5.0,5.0,5.0,False,False,False,"['Five bedrooms', 'Four doubles, one single', 'Furnished', 'High specification', 'White goods', 'Parking', 'Student property', 'Available in July', 'Managed by cj hole']"
707,62649565.0,603,flat,1 bed flat to rent,2024-04-12T09:45:44,"Beaufort Heights, St. George, Bristol BS5",51.457855,-2.543572,875.0,875.0,900.0,800.0,1.0,1.0,1.0,1.0,False,False,False,"['First Floor Flat', 'Lounge With Balcony', 'Fitted Kitchen', 'Double Bedroom', 'Electric Heating', 'Allocated Parking', 'Great Location']"
708,65591224.0,604,flat,2 bed flat to rent,2023-09-13T03:15:08,"Kingsdown Parade, Bristol, Bristol BS6",51.46148,-2.597176,2500.0,2500.0,2500.0,2500.0,1.0,2.0,2.0,2.0,False,False,False,"['Short/medium term', 'City centre', 'Fully equipped', 'Fully furnished', 'Bills incuded', 'Parking', 'Popular location', 'Close to amenities', 'Close to shopping centre', 'University of bristol']"
709,61315781.0,605,terraced,2 bed terraced house to rent,2024-04-10T20:41:36,"Hillside, Bristol BS16",51.482684,-2.490138,1200.0,1200.0,1250.0,1000.0,1.0,2.0,2.0,2.0,False,False,False,"['Two bedroom house', 'Furnished', 'Great location', 'Shower over bath', 'Spacious rear garden', 'Pets by negotiation', 'Available in May!']"
710,61149868.0,606,terraced,4 bed terraced house to rent,2024-03-15T16:20:18,"Champs Sur Marne, Bradley Stoke, Bristol BS32",51.532123,-2.543974,2900.0,2900.0,3000.0,2750.0,1.0,4.0,4.0,4.0,False,False,False,"['Student property', '4 bedrooms', '2 bathrooms &amp; separate W/C', 'Separate living room', 'Fitted kitchen/diner', 'Enclosed garden', 'Excellent location', 'Available September 2024', 'Spacious townhouse', 'Also available for professional sharers']"
711,66995453.0,607,terraced,4 bed property to rent,2024-03-29T04:07:42,"St Lucia Crescent, Bristol BS7",51.494466,-2.587394,2500.0,2500.0,2500.0,2500.0,2.0,4.0,4.0,4.0,False,False,False,"['Close to Southmead Hospital', 'White goods included', 'Gas central heating', 'Generous rear garden', 'Off street parking for one car', 'Walking distance to Gloucester Road', 'Council tax B', 'Newly renovated bathroom']"
712,66664554.0,608,terraced,4 bed terraced house to rent,2024-02-17T04:31:14,"Edna Avenue, Brislington East, Bristol BS4",51.437772,-2.546772,3180.0,3180.0,3250.0,3000.0,0.0,4.0,4.0,4.0,False,False,False,"['Fridge Freezer', 'Central Heating', 'Private Parking', 'Shower', 'No Smoking', 'No pets']"
713,66863069.0,609,semi_detached,3 bed semi-detached house to rent,2024-03-13T18:56:38,"Lowlis Close, Bristol BS10",51.511067,-2.626788,1600.0,1600.0,1750.0,1500.0,0.0,3.0,3.0,3.0,False,False,False,"['No Agent Fees', 'Students Can Enquire', 'Property Reference Number: 2019187']"
714,67075304.0,610,flat,2 bed flat to rent,2024-04-10T11:20:33,"Ashley Down Road, Ashley Down, Bristol BS7",51.477895,-2.580054,1400.0,1400.0,1500.0,1250.0,1.0,2.0,2.0,2.0,False,False,False,"['Two Bedrooms', 'Upper Floor without Lift', 'Available end of April', 'Unfurnished Apartment', 'Master Bedroom with Ensuite', 'Great Location', 'Managed by cj Hole']"
715,66918790.0,611,semi_detached,3 bed semi-detached house to rent,2024-03-20T16:14:24,"Ullswater Road, Southmead, Bristol BS10",51.500999,-2.61078,1650.0,1650.0,1750.0,1500.0,2.0,3.0,3.0,3.0,False,False,False,"['Great Location', 'Fully Furnished', 'Garden', 'Perfect For Professional Sharers', 'Near Southmead Hospital', 'Available now']"
716,67095264.0,612,flat,2 bed flat to rent,2024-04-12T10:51:09,"The Fox, Somerset Terrace, Bristol BS3",51.438976,-2.591401,1300.0,1300.0,1500.0,1250.0,0.0,2.0,2.0,2.0,False,False,False,"['1 Bathroom. Shower &amp; Bath Included.', '2 Bedrooms', 'Sleek Looking Modern Kitchen', ""Easy Access To Parks, Shops &amp; Cafe's."", 'A Short Journey to the City Centre', 'Spacious Living Area']"
